file,line,kind,literal,context
paper1/code/true_e2e_global.py,8,relpath_other,intermediate/comp,#       standard OPV2V GT_RANGE; materialised here from the intermediate/comp npz gts). gt_tot is
paper1/code/true_e2e_global.py,10,relpath_local,results/bler_sionna/bler_sionna.csv,"#   (3) frame-level BLER from the Sionna table (results/bler_sionna/bler_sionna.csv), Es/N0 axis,"
paper1/code/true_e2e_global.py,10,relpath_other,Es/N0,"#   (3) frame-level BLER from the Sionna table (results/bler_sionna/bler_sionna.csv), Es/N0 axis,"
paper1/code/true_e2e_global.py,11,relpath_other,Es/N0,#       bler_frame column (= 1-(1-p_cw)^3960). The selector's est SNR is read as Es/N0.
paper1/code/true_e2e_global.py,18,relpath_local,results/bler_sionna/bler_sionna.csv,"BLER_CSV=os.path.join(P1,'results/bler_sionna/bler_sionna.csv')   # frame-level, Es/N0"
paper1/code/true_e2e_global.py,18,relpath_other,Es/N0,"BLER_CSV=os.path.join(P1,'results/bler_sionna/bler_sionna.csv')   # frame-level, Es/N0"
paper1/code/true_e2e_global.py,19,relpath_local,data/selector_rf.pkl,"RF_PATH=os.path.join(P1,'data/selector_rf.pkl')"
paper1/code/true_e2e_global.py,26,relpath_other,Es/N0,"""""""Frame-level BLER at Es/N0=snr (dB) for a QAM order over a channel, from the Sionna table."""""""
paper1/code/true_e2e_global.py,14,path_anchor,os.path.dirname,HERE=os.path.dirname(os.path.abspath(__file__)); P1=os.path.dirname(HERE)
paper1/code/true_e2e_global.py,15,path_anchor,os.path.dirname,"REPO=os.path.dirname(os.path.dirname(P1)); sys.path.insert(0,REPO)"
paper1/code/v3_eval.py,1,relpath_other,a2/a7/a8/,#self+ CA-TOSG P1 Step-5: shared 200-realisation evaluator for the ablation experiments (a2/a7/a8/
paper1/code/v3_eval.py,5,bare_filename,recompute_policy_200seed.py,"Mirrors recompute_policy_200seed.py exactly: per realisation draw per-frame SNR~U[0,20] and"
paper1/code/v3_eval.py,17,relpath_local,results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(_P1, 'results/bler_sionna/bler_sionna.csv')"
paper1/code/v3_eval.py,18,relpath_other,rate-1/2,# Channel USES per frame (Msymbols) at rate-1/2: info bits / coderate / bits_per_symbol. The modulator
paper1/code/v3_eval.py,19,relpath_other,rate-1/2,"# carries the CODED stream (rate-1/2 -> 2x info bits), so C16 = 1.98/0.5/4 = 0.99, C256 = 1.98/0.5/8 ="
paper1/code/v3_eval.py,21,relpath_other,rate-1/2,# for the rate-1/2 chain used throughout + the Sionna table; corrected 2026-07-12 per supervisor.)
paper1/code/v3_eval.py,15,path_anchor,os.path.dirname,_HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/v3_eval.py,16,path_anchor,os.path.dirname,_P1 = os.path.dirname(os.path.dirname(_HERE))
paper1/code/verify_c256_dominance.py,12,bare_filename,recompute_policy_200seed.py,"# deployment loop of recompute_policy_200seed.py (snr~U[0,20], channel~Bernoulli(0.5) rayleigh; inject the"
paper1/code/verify_c256_dominance.py,14,absolute_path,/selector_rf.pkl,"RF = pickle.load(open(f'{D}/selector_rf.pkl', 'rb'))"
paper1/code/verify_c256_dominance.py,18,bare_filename,_v3.csv,d = pd.read_csv(f'{D}/dataset_{sp}_v3.csv')
paper1/code/verify_c256_dominance.py,34,bare_filename,recompute_policy_200seed.py,"# CSI draws to recompute_policy_200seed.py: rng=default_rng(s), snr~U[0,20], is_ray = rng.random<0.5)."
paper1/code/verify_c256_dominance.py,49,relpath_local,results/c256_dominance_verify.csv,"out.to_csv(os.path.join(os.path.dirname(D), 'results/c256_dominance_verify.csv'), index=False)"
paper1/code/verify_c256_dominance.py,8,path_anchor,os.path.dirname,"D = os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'data')"
paper1/code/verify_c256_dominance.py,49,path_anchor,os.path.dirname,"out.to_csv(os.path.join(os.path.dirname(D), 'results/c256_dominance_verify.csv'), index=False)"
paper1/code/verify_frontier_payload_invariance.py,8,relpath_other,F1/edges,"# frontier MUST be recomputed on the corrected PAYVEC (not rescaled). ""F1/edges byte-identical"" holds only at"
paper1/code/verify_frontier_payload_invariance.py,15,relpath_other,recompute/retrain,"# recompute/retrain decision, not a paragraph edit."
paper1/code/verify_frontier_payload_invariance.py,17,relpath_local,results/policy,"R = os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'results/policy')"
paper1/code/verify_frontier_payload_invariance.py,18,relpath_other,rate-1/2,"NEW = {'L': 0.024, 'C16': 0.99, 'C256': 0.495}      # corrected (rate-1/2 coded)"
paper1/code/verify_frontier_payload_invariance.py,31,bare_filename,frontier_payload_invariance.csv,"out.to_csv(os.path.join(os.path.dirname(R), 'frontier_payload_invariance.csv'), index=False)"
paper1/code/verify_frontier_payload_invariance.py,36,relpath_other,recompute/retrain,"""not lambda-rescaled)."" if verdict else ""=> STOP: frontier is stale, recompute/retrain decision."")"
paper1/code/verify_frontier_payload_invariance.py,17,path_anchor,os.path.dirname,"R = os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'results/policy')"
paper1/code/verify_frontier_payload_invariance.py,31,path_anchor,os.path.dirname,"out.to_csv(os.path.join(os.path.dirname(R), 'frontier_payload_invariance.csv'), index=False)"
paper1/code/verify_gamma_mechanism.py,12,relpath_local,data/dataset_validate_v3.csv,"tr = pd.read_csv(os.path.join(P1, 'data/dataset_validate_v3.csv'))"
paper1/code/verify_gamma_mechanism.py,40,relpath_local,results/gamma_mechanism.csv,"out.to_csv(os.path.join(P1, 'results/gamma_mechanism.csv'), index=False)"
paper1/code/verify_gamma_mechanism.py,7,path_anchor,sys.path,"sys.path.insert(0, os.path.join(os.path.dirname(os.path.abspath(__file__)), 'extra_experiments'))"
paper1/code/verify_gamma_mechanism.py,8,local_import,_common,"import _common as C, v3_eval as V"
paper1/code/verify_gamma_mechanism.py,11,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
paper1/code/verify_harm_stratum_structural.py,3,relpath_other,0/0/0,"# selector as the 0/0/0 C256 count), and TESTS the structural claim: on frames where the selector requests L,"
paper1/code/verify_harm_stratum_structural.py,6,bare_filename,a2_difficulty_reliable.csv,"# deterministic reliable channel (AWGN, 16 dB), matching a2_difficulty_reliable.csv."
paper1/code/verify_harm_stratum_structural.py,9,relpath_local,results/bler_sionna/bler_sionna.csv,"D = os.path.join(P1, 'data'); BLER = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')"
paper1/code/verify_harm_stratum_structural.py,10,absolute_path,/selector_rf.pkl,"RF = pickle.load(open(f'{D}/selector_rf.pkl', 'rb')); FEAT = list(RF.feature_names_in_)"
paper1/code/verify_harm_stratum_structural.py,16,absolute_path,/dataset_test_v3.csv,d = pd.read_csv(f'{D}/dataset_test_v3.csv')
paper1/code/verify_harm_stratum_structural.py,18,relpath_other,1/3,"q = np.quantile(late, [1/3, 2/3])"
paper1/code/verify_harm_stratum_structural.py,18,relpath_other,2/3,"q = np.quantile(late, [1/3, 2/3])"
paper1/code/verify_harm_stratum_structural.py,37,relpath_other,n_c16/n,"print(f""selector action share: C16 = {n_c16}/{n} = {n_c16/n:.4f}   L = {n_l}/{n} = {n_l/n:.4f}"")"
paper1/code/verify_harm_stratum_structural.py,37,relpath_other,n_l/n,"print(f""selector action share: C16 = {n_c16}/{n} = {n_c16/n:.4f}   L = {n_l}/{n} = {n_l/n:.4f}"")"
paper1/code/verify_harm_stratum_structural.py,44,relpath_other,0/0/0,"# the SAME SOURCE as the deployment 0/0/0 C256 count -- both come from this one classifier (selector_rf.pkl,"
paper1/code/verify_harm_stratum_structural.py,44,bare_filename,selector_rf.pkl,"# the SAME SOURCE as the deployment 0/0/0 C256 count -- both come from this one classifier (selector_rf.pkl,"
paper1/code/verify_harm_stratum_structural.py,49,relpath_other,0/0/0,"f""deployment 0/0/0 (one classifier, class set {sorted(RF.classes_)}) -> consistency, not independent evidence."")"
paper1/code/verify_harm_stratum_structural.py,51,relpath_other,n_c16/n,"frac_C16=round(n_c16/n, 4), mean_gain=round(gain, 4),"
paper1/code/verify_harm_stratum_structural.py,54,relpath_local,results/harm_stratum_structural.csv,").to_csv(os.path.join(P1, 'results/harm_stratum_structural.csv'), index=False)"
paper1/code/verify_harm_stratum_structural.py,8,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
paper1/code/verify_paragraph_insert.py,1,relpath_other,usr/bin/env,#!/usr/bin/env python3
paper1/code/verify_paragraph_insert.py,5,relpath_local,paper/main.tex,PURPOSE. Prove that a paragraph inserted into paper/main.tex is the PARAGRAPH_DRAFTS.md
paper1/code/verify_paragraph_insert.py,5,bare_filename,PARAGRAPH_DRAFTS.md,PURPOSE. Prove that a paragraph inserted into paper/main.tex is the PARAGRAPH_DRAFTS.md
paper1/code/verify_paragraph_insert.py,11,relpath_local,results/,"SOLE SOURCE. The draft is read from results/../results? no -- from PARAGRAPH_DRAFTS.md, the"
paper1/code/verify_paragraph_insert.py,11,bare_filename,PARAGRAPH_DRAFTS.md,"SOLE SOURCE. The draft is read from results/../results? no -- from PARAGRAPH_DRAFTS.md, the"
paper1/code/verify_paragraph_insert.py,12,relpath_local,paper/main.tex,one approved source. The inserted block is read from paper/main.tex between its \subsection
paper1/code/verify_paragraph_insert.py,13,relpath_other,subsection/,header (or explicit start anchor) and the next \subsection/\section.
paper1/code/verify_paragraph_insert.py,18,relpath_other,ref/,T1  placeholder -> \ref/\eqref/\cite resolution. Declared per paragraph as explicit
paper1/code/verify_paragraph_insert.py,18,relpath_other,eqref/,T1  placeholder -> \ref/\eqref/\cite resolution. Declared per paragraph as explicit
paper1/code/verify_paragraph_insert.py,26,relpath_other,renumber/inline,"T3  footnote renumber/inline: markdown ""[^k]"" marker + ""[^k]: <def>"" block -> LaTeX"
paper1/code/verify_paragraph_insert.py,52,relpath_local,results/PARAGRAPH_DRAFTS.md,"DRAFTS = os.path.join(P1, 'results/PARAGRAPH_DRAFTS.md')"
paper1/code/verify_paragraph_insert.py,53,relpath_local,paper/main.tex,"TEX = os.path.join(P1, 'paper/main.tex')"
paper1/code/verify_paragraph_insert.py,57,bare_filename,main.tex,# start_anchor           : substring on the first line of the inserted block in main.tex
paper1/code/verify_paragraph_insert.py,60,relpath_other,T1/T2,# subs                   : ordered list of (draft_text -> inserted_text) whitelist pairs (T1/T2).
paper1/code/verify_paragraph_insert.py,120,bare_filename,PARAGRAPH_DRAFTS.md,"""""""Return the raw text of the '## N.' section of PARAGRAPH_DRAFTS.md."""""""
paper1/code/verify_paragraph_insert.py,203,relpath_other,T1/T2,print('  whitelist subs (T1/T2)=%d  ruling-authorised=%s'
paper1/code/verify_paragraph_insert.py,208,bare_filename,main.tex,"'expected(draft+whitelist)', 'actual(main.tex)', lineterm='')"
paper1/code/verify_paragraph_insert.py,50,path_anchor,os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/verify_paragraph_insert.py,51,path_anchor,os.path.dirname,P1 = os.path.dirname(HERE)
paper1/code/where2comm_compare.py,7,bare_filename,net_epoch37.pth,"defence line, auto-discovering net_epoch37.pth from an archive checkout). The Where2comm results"
paper1/code/where2comm_compare.py,8,relpath_local,results/where2comm_ap.csv,"actually reported in the paper are the epoch-50 global-sort AP in results/where2comm_ap.csv,"
paper1/code/where2comm_compare.py,10,relpath_local,results/where2comm_ap_PROVENANCE.txt,see results/where2comm_ap_PROVENANCE.txt. Do not run this script for the paper's Where2comm row;
paper1/code/where2comm_compare.py,20,relpath_other,home/josh/miniconda3/envs/sionna310/bin/python,PYTHONPATH=. /home/josh/miniconda3/envs/sionna310/bin/python \\
paper1/code/where2comm_compare.py,21,relpath_local,peiyi_work/01_paper_ca_tosg/where2comm_compare.py,peiyi_work/01_paper_ca_tosg/where2comm_compare.py
paper1/code/where2comm_compare.py,24,relpath_other,home/josh/cooperative_semantic_perception/OpenCOOD_cleanup_archive_20260604/,/home/josh/cooperative_semantic_perception/OpenCOOD_cleanup_archive_20260604/
paper1/code/where2comm_compare.py,25,relpath_other,where2comm_intermediate_ckpts/opencood/logs/point_pillar_where2comm_,where2comm_intermediate_ckpts/opencood/logs/point_pillar_where2comm_*/
paper1/code/where2comm_compare.py,38,relpath_local,peiyi_work/01_paper_ca_tosg/runs/v4_where2comm,"OUT_DIR = os.path.join(REPO, 'peiyi_work/01_paper_ca_tosg/runs/v4_where2comm')"
paper1/code/where2comm_compare.py,39,relpath_other,home/josh/cooperative_semantic_perception/,ARCHIVE_CKPT_GLOB = ('/home/josh/cooperative_semantic_perception/'
paper1/code/where2comm_compare.py,40,relpath_other,OpenCOOD_cleanup_archive_20260604/where2comm_intermediate_ckpts/,'OpenCOOD_cleanup_archive_20260604/where2comm_intermediate_ckpts/'
paper1/code/where2comm_compare.py,41,relpath_local,opencood/logs/point_pillar_where2comm_,'opencood/logs/point_pillar_where2comm_*/net_epoch37.pth')
paper1/code/where2comm_compare.py,41,absolute_path,/net_epoch37.pth,'opencood/logs/point_pillar_where2comm_*/net_epoch37.pth')
paper1/code/where2comm_compare.py,42,relpath_local,opencood/hypes_yaml/point_pillar_where2comm_local.yaml,"CFG = os.path.join(REPO, 'opencood/hypes_yaml/point_pillar_where2comm_local.yaml')"
paper1/code/where2comm_compare.py,59,bare_filename,config.yaml,"shutil.copy(CFG, os.path.join(OUT_DIR, 'config.yaml'))"
paper1/code/where2comm_compare.py,60,bare_filename,latest.pth,"dst_ckpt = os.path.join(OUT_DIR, 'latest.pth')"
paper1/code/where2comm_compare.py,116,bare_filename,result.csv,"with open(os.path.join(OUT_DIR, 'result.csv'), 'w') as f:"
paper1/code/where2comm_compare.py,37,path_anchor,os.path.dirname,REPO = os.path.dirname(os.path.dirname(os.path.dirname(os.path.abspath(__file__))))
paper1/opencood_modifications/README.md,3,relpath_escaping_repo,../opencood/,"The upstream OpenCOOD package at `../../opencood/` is mostly untouched. The exceptions are listed below: **9 newly added files** and **3 modified files**, all marked with a `#self+"
paper1/opencood_modifications/README.md,5,relpath_escaping_repo,../opencood/,"These files **physically live in `../../opencood/`** rather than in this directory, because they participate in the `opencood` Python namespace (e.g., `from opencood.models.point_p"
paper1/opencood_modifications/README.md,5,relpath_other,hypes_yaml/,"These files **physically live in `../../opencood/`** rather than in this directory, because they participate in the `opencood` Python namespace (e.g., `from opencood.models.point_p"
paper1/opencood_modifications/README.md,11,relpath_local,opencood/models/point_pillar_importance_map_jscc.py,| `opencood/models/point_pillar_importance_map_jscc.py` | Top-level perception model wrapper that dispatches to ImportanceMapJSCC / SComCP fuse modules via the `variant:` field. |
paper1/opencood_modifications/README.md,12,relpath_local,opencood/models/fuse_modules/importance_map_jscc_fuse.py,| `opencood/models/fuse_modules/importance_map_jscc_fuse.py` | ImportanceMapJSCC fuse module — importance-mask selector + CNN JSCC codec + AWGN / Rayleigh / OFDM / LDPC-QAM channel
paper1/opencood_modifications/README.md,13,relpath_local,opencood/models/fuse_modules/scomcp_fuse.py,"| `opencood/models/fuse_modules/scomcp_fuse.py` | SComCP fuse module — cross-attention selector + Transformer-CA JSCC codec. Reproduction of Gan et al., *IEEE TVT* 2026. |"
paper1/opencood_modifications/README.md,14,relpath_local,opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn.yaml` | ImportanceMapJSCC config, AWGN channel. |"
paper1/opencood_modifications/README.md,15,relpath_local,opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn_learned.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn_learned.yaml` | Same, with learned importance source. |"
paper1/opencood_modifications/README.md,16,relpath_local,opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh.yaml` | ImportanceMapJSCC config, Rayleigh. |"
paper1/opencood_modifications/README.md,17,relpath_local,opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh_learned.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh_learned.yaml` | Same, with learned importance source. |"
paper1/opencood_modifications/README.md,18,relpath_local,opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm.yaml` | ImportanceMapJSCC config, OFDM. |"
paper1/opencood_modifications/README.md,19,relpath_local,opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm_learned.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm_learned.yaml` | Same, with learned importance source. |"
paper1/opencood_modifications/README.md,20,relpath_local,opencood/hypes_yaml/point_pillar_where2comm_local.yaml,| `opencood/hypes_yaml/point_pillar_where2comm_local.yaml` | Local Where2comm eval config (OPV2V validate split). |
paper1/opencood_modifications/README.md,26,relpath_local,opencood/hypes_yaml/visualization.yaml,| `opencood/hypes_yaml/visualization.yaml` | Local OPV2V validate / test path overrides. |
paper1/opencood_modifications/README.md,27,relpath_local,opencood/models/fuse_modules/where2comm_fuse.py,"| `opencood/models/fuse_modules/where2comm_fuse.py` | Extensions for compatibility with the ImportanceMapJSCC / SComCP fuse module signature (additional output keys, optional `pape"
paper1/opencood_modifications/README.md,28,relpath_local,opencood/utils/eval_utils.py,| `opencood/utils/eval_utils.py` | Added per-frame payload tracking + channel-use-equivalent bandwidth metrics used by Paper #2's evaluation pipeline. |
paper1/opencood_modifications/README.md,36,relpath_escaping_repo,../opencood/,"If at some point the user wants to fully relocate the namespace-resident code out of `../../opencood/`, the recommended approach is:"
paper1/opencood_modifications/README.md,38,relpath_local,peiyi_work/00_opencood_modifications/,"1. Physically move each file to `peiyi_work/00_opencood_modifications/` under the same relative path (e.g., `models/point_pillar_importance_map_jscc.py`)."
paper1/opencood_modifications/README.md,38,relpath_other,models/point_pillar_importance_map_jscc.py,"1. Physically move each file to `peiyi_work/00_opencood_modifications/` under the same relative path (e.g., `models/point_pillar_importance_map_jscc.py`)."
paper1/opencood_modifications/README.md,42,relpath_escaping_repo,../opencood/,"This is documented here for the user's future reference; **at present, the cleaner state is to leave the files in `../../opencood/` and rely on the `#self+` headers for discoverabi"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,3,relpath_other,重画/改图时必须落实,"> ## ⚠️ 2026-08-02 更新 (Q2, S={L,C16}) —— 重画/改图时必须落实（Josh 手动 draw.io）"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,5,relpath_other,C16/C256,"> 1. **C16/C256 归组进同一个 feature-level 分支块**（已经是""Feature codec C16/C256""块，确认视觉上归组）。"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,5,relpath_other,C16/C256,"> 1. **C16/C256 归组进同一个 feature-level 分支块**（已经是""Feature codec C16/C256""块，确认视觉上归组）。"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,6,relpath_other,行/标签加注,"> 2. **C256 行/标签加注**：`C256 (dominated — excluded from deployment, §III-B)`；部署选择器只在 {L, C16}"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,9,relpath_other,Msym/frame,>    `L ≈ 0.024 Msym/frame`、`C16 ≈ 0.99 Msym/frame`、`C256 ≈ 0.495 Msym/frame`（rate-1/2）。
paper1/paper/DRAW_OVERVIEW_FIGURE.md,9,relpath_other,Msym/frame,>    `L ≈ 0.024 Msym/frame`、`C16 ≈ 0.99 Msym/frame`、`C256 ≈ 0.495 Msym/frame`（rate-1/2）。
paper1/paper/DRAW_OVERVIEW_FIGURE.md,9,relpath_other,Msym/frame,>    `L ≈ 0.024 Msym/frame`、`C16 ≈ 0.99 Msym/frame`、`C256 ≈ 0.495 Msym/frame`（rate-1/2）。
paper1/paper/DRAW_OVERVIEW_FIGURE.md,9,relpath_other,rate-1/2,>    `L ≈ 0.024 Msym/frame`、`C16 ≈ 0.99 Msym/frame`、`C256 ≈ 0.495 Msym/frame`（rate-1/2）。
paper1/paper/DRAW_OVERVIEW_FIGURE.md,93,relpath_other,C16/C256,| Feature codec C16/C256 | `#F8CECC` 浅橙 | `#B85450` |
paper1/paper/DRAW_OVERVIEW_FIGURE.md,103,relpath_other,rate-1/2,"- 标注数值（channel-use Msym，rate-1/2）：`~0.024 Msym/frame` (L 分支)、`~0.99 Msym/frame` (C16)、`~0.495 Msym/frame` (C256, dominated/excluded — 见顶部 Q2 更新)"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,103,relpath_other,Msym/frame,"- 标注数值（channel-use Msym，rate-1/2）：`~0.024 Msym/frame` (L 分支)、`~0.99 Msym/frame` (C16)、`~0.495 Msym/frame` (C256, dominated/excluded — 见顶部 Q2 更新)"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,103,relpath_other,Msym/frame,"- 标注数值（channel-use Msym，rate-1/2）：`~0.024 Msym/frame` (L 分支)、`~0.99 Msym/frame` (C16)、`~0.495 Msym/frame` (C256, dominated/excluded — 见顶部 Q2 更新)"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,103,relpath_other,Msym/frame,"- 标注数值（channel-use Msym，rate-1/2）：`~0.024 Msym/frame` (L 分支)、`~0.99 Msym/frame` (C16)、`~0.495 Msym/frame` (C256, dominated/excluded — 见顶部 Q2 更新)"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,103,relpath_other,dominated/excluded,"- 标注数值（channel-use Msym，rate-1/2）：`~0.024 Msym/frame` (L 分支)、`~0.99 Msym/frame` (C16)、`~0.495 Msym/frame` (C256, dominated/excluded — 见顶部 Q2 更新)"
paper1/paper/DRAW_OVERVIEW_FIGURE.md,109,bare_filename,ca_tosg_method_overview.pdf,3. 文件名 `ca_tosg_method_overview.pdf`
paper1/paper/DRAW_OVERVIEW_FIGURE.md,113,bare_filename,ca_tosg_method_overview.pdf,1. 把 `ca_tosg_method_overview.pdf` 放到 `paper/figures/`
paper1/paper/DRAW_OVERVIEW_FIGURE.md,113,relpath_local,paper/figures/,1. 把 `ca_tosg_method_overview.pdf` 放到 `paper/figures/`
paper1/paper/DRAW_OVERVIEW_FIGURE.md,114,relpath_local,paper/main.tex,2. 打开 `paper/main.tex`，找到 line 189 那个红色的 `\todo{Insert overview figure...}`
paper1/paper/DRAW_OVERVIEW_FIGURE.md,117,bare_filename,ca_tosg_method_overview.pdf,\includegraphics[width=\textwidth]{ca_tosg_method_overview.pdf}
paper1/paper/DRAW_OVERVIEW_FIGURE.md,123,bare_filename,SComCP_Task-Oriented_Semantic_Communication...pdf,"如果想找好图参照样式，看 SComCP 论文 Fig. 2（已经在我们 repo 里的 `SComCP_Task-Oriented_Semantic_Communication...pdf` page 3）——你画的图风格目标就是那种""双车 + backbone + codec + channel + fusion""。"
paper1/paper/README.md,1,relpath_local,paper/,# `paper/` — 论文源码 / Paper source
paper1/paper/README.md,6,bare_filename,main.tex,- `main.tex` —— 论文正文（IEEEtran 格式，约 18–20 页）。所有章节、公式、表格、图引用都在这里。
paper1/paper/README.md,7,bare_filename,refs.bib,- `refs.bib` —— 参考文献（BibTeX）。
paper1/paper/README.md,8,relpath_local,figures/,- `figures/` —— 所有插图（PDF）。每张图由哪个脚本生成，见 `figures/README.md`。
paper1/paper/README.md,8,relpath_local,figures/README.md,- `figures/` —— 所有插图（PDF）。每张图由哪个脚本生成，见 `figures/README.md`。
paper1/paper/README.md,9,bare_filename,DRAW_OVERVIEW_FIGURE.md,- `DRAW_OVERVIEW_FIGURE.md` —— 系统总览图 `ca_tosg_method_overview.pdf` 的绘制说明（手工绘制）。
paper1/paper/README.md,9,bare_filename,ca_tosg_method_overview.pdf,- `DRAW_OVERVIEW_FIGURE.md` —— 系统总览图 `ca_tosg_method_overview.pdf` 的绘制说明（手工绘制）。
paper1/paper/README.md,11,relpath_local,figures/,**怎么编译**：把本文件夹（含 `figures/`）传到 Overleaf；或本地装好 texlive 后 `latexmk -pdf main.tex`。
paper1/paper/README.md,11,bare_filename,main.tex,**怎么编译**：把本文件夹（含 `figures/`）传到 Overleaf；或本地装好 texlive 后 `latexmk -pdf main.tex`。
paper1/paper/README.md,12,bare_filename,main.tex,仓库根目录的 `paper_overleaf.zip` 就是 `main.tex + refs.bib + figures/` 打好的包，可直接上传 Overleaf。
paper1/paper/README.md,12,bare_filename,refs.bib,仓库根目录的 `paper_overleaf.zip` 就是 `main.tex + refs.bib + figures/` 打好的包，可直接上传 Overleaf。
paper1/paper/README.md,12,relpath_local,figures/,仓库根目录的 `paper_overleaf.zip` 就是 `main.tex + refs.bib + figures/` 打好的包，可直接上传 Overleaf。
paper1/paper/README.md,17,bare_filename,main.tex,"- `main.tex` — the manuscript (IEEEtran, ~18–20 pages): all sections, equations, tables, figure refs."
paper1/paper/README.md,18,bare_filename,refs.bib,- `refs.bib` — bibliography (BibTeX).
paper1/paper/README.md,19,relpath_local,figures/,- `figures/` — all figures (PDF). See `figures/README.md` for which script produces each one.
paper1/paper/README.md,19,relpath_local,figures/README.md,- `figures/` — all figures (PDF). See `figures/README.md` for which script produces each one.
paper1/paper/README.md,20,bare_filename,DRAW_OVERVIEW_FIGURE.md,- `DRAW_OVERVIEW_FIGURE.md` — drawing notes for the hand-made system-overview figure.
paper1/paper/README.md,22,relpath_local,figures/,"**Build**: upload this folder (with `figures/`) to Overleaf, or locally run `latexmk -pdf main.tex`"
paper1/paper/README.md,22,bare_filename,main.tex,"**Build**: upload this folder (with `figures/`) to Overleaf, or locally run `latexmk -pdf main.tex`"
paper1/paper/figures/README.md,1,relpath_local,paper/figures/,# `paper/figures/` — 插图 + 生成脚本对照 / Figures and the script that makes each
paper1/paper/figures/README.md,15,bare_filename,ca_tosg_method_overview.pdf,| `ca_tosg_method_overview.pdf` | 手工绘制 / hand-made (see `../DRAW_OVERVIEW_FIGURE.md`) | 系统总览 Fig.1 / system overview |
paper1/paper/figures/README.md,15,relpath_escaping_repo,../DRAW_OVERVIEW_FIGURE.md,| `ca_tosg_method_overview.pdf` | 手工绘制 / hand-made (see `../DRAW_OVERVIEW_FIGURE.md`) | 系统总览 Fig.1 / system overview |
paper1/paper/figures/README.md,16,relpath_escaping_repo,../../code/plot_ap_snr.py,"| `fig_ap50_*.pdf`, `fig_ap70_*.pdf` | `../../code/plot_ap_snr.py` | AP vs SNR（AWGN/Rayleigh，global-sort）|"
paper1/paper/figures/README.md,16,relpath_other,AWGN/Rayleigh,"| `fig_ap50_*.pdf`, `fig_ap70_*.pdf` | `../../code/plot_ap_snr.py` | AP vs SNR（AWGN/Rayleigh，global-sort）|"
paper1/paper/figures/README.md,17,bare_filename,fig_snr_vs_f1.pdf,"| `fig_snr_vs_f1.pdf`, `fig_f1_rayleigh.pdf` | `../../code/snr_decision_plot.py` | 帧级 F1 vs SNR |"
paper1/paper/figures/README.md,17,bare_filename,fig_f1_rayleigh.pdf,"| `fig_snr_vs_f1.pdf`, `fig_f1_rayleigh.pdf` | `../../code/snr_decision_plot.py` | 帧级 F1 vs SNR |"
paper1/paper/figures/README.md,17,relpath_escaping_repo,../../code/snr_decision_plot.py,"| `fig_snr_vs_f1.pdf`, `fig_f1_rayleigh.pdf` | `../../code/snr_decision_plot.py` | 帧级 F1 vs SNR |"
paper1/paper/figures/README.md,18,bare_filename,fig_payload_awgn.pdf,| `fig_payload_awgn.pdf` | `../../code/plot_pareto_payload.py` | payload vs SNR（AWGN，data-sourced 2026-07-11）|
paper1/paper/figures/README.md,18,relpath_escaping_repo,../../code/plot_pareto_payload.py,| `fig_payload_awgn.pdf` | `../../code/plot_pareto_payload.py` | payload vs SNR（AWGN，data-sourced 2026-07-11）|
paper1/paper/figures/README.md,19,bare_filename,fig_payload_rayleigh.pdf,| `fig_payload_rayleigh.pdf` | `../../code/snr_decision_plot.py` | payload vs SNR（Rayleigh）|
